"tournament_slug","tournament_id","name","region"
"ljl_spring_2022","107455808271204256","DetonatioN FocusMe","LJL"
"lcs_spring_2020","103462439438682788","Cloud9","LCS"
"lcl_spring_2022","107417471555810057","Black Star Gaming","LCL"
"european_masters_spring_2021_main_event","105990084003609117","K1CK Neosurf","Ultraliga"
"lcs_summer_2022","108206581962155974","Immortals Progressive","LCS"
"lec_spring_2021","105522958532258735","Fnatic","LEC"
"lec_spring_2022","107417059262120466","EXCEL","LEC"
"lla_2020_split1","103540419468532110","INFINITY","LLA"
"lla_closing_2023","110411420269584926","Movistar R7","LLA"
"ljl_spring_2021","105562833911566614","V3 Esports","LJL"
"worlds_2022","108998961191900167","Saigon Buffalo Esports","VCS"
"european_masters_spring_2022_play_ins","107893136888836553","KRC Genk Esports","Elite Series"
"esports_balkan_league_spring_2021","105596416963238709","Crvena Zvezda Esports","Esports Balkan League"
"lcs_summer_2022","108206581962155974","TSM","LCS"
"pcs_summer_2022","108166997301178190","Deep Cross Gaming","PCS"
"cblol_academy_split_2_2022","108211948453261786","INTZ Academy","CBLOL Academy"
"european-masters-spring-2020","103936903203607374","Movistar Riders","SuperLiga"
"nlc_spring_2023","109467209705050129","Nord Esports","NLC"
"european_masters_spring_2022_main_event","107893386210553711","Team ESCA Gaming","Ultraliga"
"lfl_2021_summer","106313258182079617","Karmine Corp","La Ligue Française"
"lfl_2022_summer","108158179538212767","Team Oplon","La Ligue Française"
"cblol_split_1_2022","107405837336179496","paiN Gaming","CBLOL"
"lla_closing_2023","110411420269584926","Leviatán Esports","LLA"
"cblol_split_2_2022","108211865716506571","paiN Gaming","CBLOL"
"superliga_summer_2021","106312505037543791","Herbalife Real Betis","SuperLiga"
"lco_split_2_2021","106273204408903419","PEACE","LCO"
"cblol_academy_2023_split_2","110413232002702589","RED Academy","CBLOL Academy"
"vcs_spring_2023","109749565997987636","TEAM WHALES","VCS"
"elite_series_summer_2022","108172713549542364","KV Mechelen Esports","Elite Series"
"lfl_2022_spring","107468370558963709","Karmine Corp","La Ligue Française"
"lec_spring_2022","107417059262120466","Misfits Gaming","LEC"
"eu_masters_summer_2020","104727755399361381","SuppUp eSports","Esports Balkan League"
"msi_2022","107905284983470149","Saigon Buffalo Esports","VCS"
"pg_nationals_summer_2023","110444946767792846","DREN Esports","PG Nationals"
"european_masters_spring_2021_play_ins","105945560578760612","Gamespace Mediterranean College Esports","Greek Legends League"
"european_masters_spring_2021_play_ins","105945560578760612","KV Mechelen Esports","Elite Series"
"superliga_spring_2022","107468241207873310","Bisons","SuperLiga"
"hitpoint_masters_summer_2023","110444842958969834","Cryptova","Hitpoint Masters"
"cblol_academy_2023_split_2","110413232002702589","FLUXO Academy","CBLOL Academy"
"pcs_summer_2023","110423696147088301","CTBC Flying Oyster","PCS"
"worlds_2022","108998961191900167","Cloud9","LCS"
"worlds_2022","108998961191900167","Dplus Kia","LCK"
"ljl_spring_2021","105562833911566614","Rascal Jester","LJL"
"ultraliga_summer_2021","106301901327374691","Gentlemen's Gaming","Ultraliga"
"european-masters-spring-2020","103936903203607374","ASUS ROG Elite","Esports Balkan League"
"pcs_summer_playoffs_2023","110847340080101648","Deep Cross Gaming","PCS"
"pcs_spring_2022","107693721179065689","Meta Falcon Team","PCS"
"emea_masters_spring_play_ins_2023","110016413865287161","Partizan Esports","Esports Balkan League"
"lco_split_2_2023","109675608880518030","Dire Wolves","LCO"
"pcs_spring_2023","109704924270305512","Dewish Team","PCS"
"cblol_2020_split1","103478354329449186","INTZ","CBLOL"
"nlc_2021_split1","105562790070504659","Nordavind","NLC"
"nacl_qualifiers_1_spring_2023","109518742310926152","Team Tony Top","LCS Challengers Qualifiers"
"mss_2021","105788932118361426","TSM","LCS"
"nlc_2021_split1","105562790070504659","Team Singularity","NLC"
"cblol_academy_split_1_2021","105562692792011783","Rensga Academy","CBLOL Academy"
"msi_2021","105873410870441926","paiN Gaming","CBLOL"
"cblol_2020_split1","103478354329449186","paiN Gaming","CBLOL"
"lec_summer_2023","110429332688604205","Team Vitality","LEC"
"tcl_spring_2023","109467188125028146","GALAKTICOS","TCL"
"lcl_summer_2021","106269769724268826","Team Spirit","LCL"
"prime_league_summer_2022","108158210393938046","SK Gaming Prime","Prime League"
"lrs_closing_2023","110372454557117766","Malvinas Rise","South Regional League"
"liga_portuguesa_spring_2021","105596427125578664","GTZ Esports","Liga Portuguesa"
"nlc_summer_2021","106340473013395166","JD|XL","NLC"
"ebl_summer_2023","110418013822985087","Diamant Esports","Esports Balkan League"
"worlds_2021","106926282333089592","Team Liquid Honda","LCS"
"eu_masters_summer_2020","104727755399361381","G2 Arctic","SuperLiga"
"ljl_academy_2023","110507407705819578","AXZ Academy","LJL Academy"
"lcl_spring_2022","107417471555810057","Vega Squadron","LCL"
"worlds_2021","106926282333089592","Galatasaray Espor","TCL"
"european-masters-spring-2020","103936903203607374","Team GO","La Ligue Française"
"lfl_2022_summer","108158179538212767","LDLC OL","La Ligue Française"
"lec_summer_2022","108176672283976661","G2 Esports","LEC"
"liga_portuguesa_summer_2023","110425027634430773","Keypulse Esports","Liga Portuguesa"
"lec_summer_2023","110429332688604205","SK Gaming","LEC"
"european_masters_spring_2022_play_ins","107893136888836553","Unicorns of Love Sexy Edition","Prime League"
"nlc_spring_2022","107417432877679361","X7","NLC"
"prime_league_spring_2021","105562556573338448","Unicorns of Love Sexy Edition","Prime League"
"lec_winter_2023","109466537705744120","G2 Esports","LEC"
"european_masters_spring_2022_main_event","107893386210553711","FnaticTQ","SuperLiga"
"lck_challengers_summer_2021","106308351107145908","BRO Challengers","LCK Challengers"
"cblol_academy_2023_split_2","110413232002702589","paiN Academy","CBLOL Academy"
"pg_nationals_summer_2023","110444946767792846","Macko Esports","PG Nationals"
"lck_regional_finals_2021","106840590962292347","Hanwha Life Esports","LCK"
"european_masters_spring_2021_play_ins","105945560578760612","G2 Arctic","SuperLiga"
"ljl_academy_2021","106828136191077157","CGA  Academy","LJL Academy"
"pg_nationals_spring_2021","105539775517396799","Cyberground Gaming","PG Nationals"
"liga_portuguesa_spring_2021","105596427125578664","OFFSET Esports","Liga Portuguesa"
"emea_masters_spring_main_2023","110016463793610620","FUT ESPORTS","TCL"
"ultraliga_summer_2023","110310652404523974","Orbit Anonymo","Ultraliga"
"lcl_spring_2021","105663539171928276","Team Spirit","LCL"
"european_masters_summer_2021_play_ins","106744065768553123","Anc Outplayed","PG Nationals"
"european_masters_summer_2022_play_ins","108746545967156991","GameWard","La Ligue Française"
"lck_summer_2023","110371551277508787","Kwangdong Freecs","LCK"
"greek_legends_league_spring_2022","107575345394138670","Anorthosis Famagusta Esports","Greek Legends League"
"msi_2022","107905284983470149","T1","LCK"
"prime_league_summer_2023","110343648526792583","Eintracht Frankfurt","Prime League"
"cblol_split_1_2021","105539760572983266","paiN Gaming","CBLOL"
"cblol_academy_2023_split_1","109523665497010762","KaBuM! Academy","CBLOL Academy"
"msi_2023","110198981276611770","T1","LCK"
"ultraliga_spring_2022","107416436272657995","Maturalni Forsaken","Ultraliga"
"nacl_qualifiers_1_spring_2023","109518742310926152","Winthrop University","LCS Challengers Qualifiers"
"european_masters_spring_2022_main_event","107893386210553711","AGO Rogue","Ultraliga"
"lck_challengers_summer_2021","106308351107145908","HLE Challengers","LCK Challengers"
"ljl_academy_2021","106828136191077157","AXZ Academy","LJL Academy"
"lcs_lock_in_2022","107458335260330212","Team Liquid Honda","LCS"
"lck_regional_finals_2022","108797577868041021","Liiv SANDBOX","LCK"
"lfl_2021_summer","106313258182079617","Team MCES","La Ligue Française"
"worlds_2022","108998961191900167","DetonatioN FocusMe","LJL"
"vcs_summer_2023","110416959491275651","SBTC ESPORTS","VCS"
"emea_masters_summer_2023","110535609415063567","Entropiq","Hitpoint Masters"
"liga_portuguesa_summer_2022","108171576055718204","Boavista F.C","Liga Portuguesa"
"lla_promotion_2021","106845973122821257","XTEN Esports","LLA"
"european_masters_spring_2021_play_ins","105945560578760612","Zero Tenacity","Esports Balkan League"
"european_masters_spring_2021_play_ins","105945560578760612","MKERS","PG Nationals"
"emea_masters_summer_2023","110535609415063567","Alior Bank Team","Ultraliga"
"emea_masters_summer_2023","110535609415063567","NASR ESPORTS","TCL"
"cblol_academy_split_1_2022","107565607659994755","INTZ Academy","CBLOL Academy"
"eu_masters_summer_2020","104727755399361381","AGO Rogue","Ultraliga"
"vcs_summer_2023","110416959491275651","Saigon Buffalo Esports","VCS"
"cblol_2023_split_1","109523641416750631","Vivo Keyd Stars","CBLOL"
"pcs_summer_2022","108166997301178190","Impunity Esports","PCS"
"arabian_league_summer_2023","110422923164198764","Triple Esports","Arabian League"
"lck_summer_2023","110371551277508787","Hanwha Life Esports","LCK"
"nacl_qualifiers_1_spring_2023","109518742310926152","Horizon Gaming","LCS Challengers Qualifiers"
"greek_legends_league_summer_2022","108171529103782009","Olympiacos Alimou esports","Greek Legends League"
"gll_spring_2023","109467311739792322","Gamespace Mediterranean College Esports","Greek Legends League"
"european_masters_summer_2022_main_event","108746562333593659","Valiance PRO GAME","Esports Balkan League"
"european_masters_summer_2022_play_ins","108746545967156991","Vitality.Bee","La Ligue Française"
"lpl_summer_2023","110428848766564346","Royal Never Give Up","LPL"
"hitpoint_masters_spring_2023","109467357559212289","Dynamo Eclot","Hitpoint Masters"
"lla_opening_2023","109672513958565698","INFINITY","LLA"
"nacl_qualifiers_2_summer_2023","110733838935136200","Team Ambition","LCS Challengers Qualifiers"
"european_masters_summer_2022_main_event","108746562333593659","Giants","SuperLiga"
"european_masters_summer_2022_play_ins","108746545967156991","JD|XL","NLC"
"ljl_academy_2022","108216929091956060","DFM Academy","LJL Academy"
"lrn_closing_2023","110372140231846916","Waia Snikt","North Regional League"
"cblol_2023_split_1","109523641416750631","FLUXO","CBLOL"
"worlds_2022","108998961191900167","DRX","LCK"
"european_masters_summer_2022_play_ins","108746545967156991","FTW Esports","Liga Portuguesa"
"nacl_qualifiers_1_summer_2023","110428603624764603","Winthrop University","LCS Challengers Qualifiers"
"nacl_promotion_spring_2023","110138704782649096","Team Fish Taco","LCS Challengers"
"european-masters-spring-2020","103936903203607374","FTW Esports","Liga Portuguesa"
"lck_challengers_spring_2021","105562431502825774","BRO Challengers","LCK Challengers"
"lec_season_finals_2023","110848560874526298","MAD Lions","LEC"
"nlc_2021_split1","105562790070504659","Godsent","NLC"
"ljl_academy_2021","106828136191077157","V3 Academy","LJL Academy"
"ljl_spring_2023","109710208772220245","V3 Esports","LJL"
"emea_masters_summer_2023","110535609415063567","DenizBank İstanbul Wildcats","TCL"
"ase_2020","105386292089445027","LCK All-Stars","All-Star Event"
"worlds_2021","106926282333089592","Unicorns of Love","LCL"
"msi_2022","107905284983470149","RED Kalunga","CBLOL"
"nacl_qualifiers_2_summer_2023","110733838935136200","Gentle Hearts Gaming","LCS Challengers Qualifiers"
"lla_promotion_2021","106845973122821257","Furious Gaming","LLA"
"lco_split_1_2023","109675619694467439","PEACE","LCO"
"emea_masters_spring_play_ins_2023","110016413865287161","KRC Genk Esports","Elite Series"
"nacl_qualifiers_1_summer_2023","110428603624764603","Aporia","LCS Challengers Qualifiers"
"nacl_qualifiers_2_summer_2023","110733838935136200","Teamless Revenge","LCS Challengers Qualifiers"
"nacl_qualifiers_1_summer_2023","110428603624764603","CCG Esports","LCS Challengers Qualifiers"
"european_masters_summer_2021_main_event","106748850929174796","Berlin International Gaming","Prime League"
"nacl_qualifiers_2_spring_2023","109974742840567627","Lit Esports","LCS Challengers Qualifiers"
"nacl_qualifiers_2_spring_2023","109974742840567627","Team Ambition","LCS Challengers Qualifiers"
"worlds_2020","104841804583318464","Team Liquid Honda","LCS"
"mss_2021","105788932118361426","100 Thieves","LCS"
"ase_2020","105386292089445027","LEC All-Stars","All-Star Event"
"european_masters_spring_2021_main_event","105990084003609117","AGO Rogue","Ultraliga"
"hitpoint_masters_spring_2023","109467357559212289","BRUTE","Hitpoint Masters"
"hitpoint_masters_spring_2022","107575089348919003","Inside Games","Hitpoint Masters"
"ase_2020","105386292089445027","PCS All-Stars","All-Star Event"
"european_masters_summer_2022_play_ins","108746545967156991","Entropiq","Hitpoint Masters"
"mss_2021","105788932118361426","Evil Geniuses LG","LCS"
"worlds_2022","108998961191900167","DenizBank İstanbul Wildcats","TCL"
"nacl_qualifiers_2_summer_2023","110733838935136200","Cold Hearted","LCS Challengers Qualifiers"
"nacl_qualifiers_2_spring_2023","109974742840567627","Team Tony Top","LCS Challengers Qualifiers"
"lec_season_finals_2023","110848560874526298","Fnatic","LEC"
"lck_regional_finals_2022","108797577868041021","DRX","LCK"
"lec_season_finals_2023","110848560874526298","Team BDS","LEC"
"lpl_regional_finals_2023","110825936250664572","WeiboGaming FAW AUDI","LPL"
"msi_2023","110198981276611770","LOUD","CBLOL"
"european_masters_spring_2022_play_ins","107893136888836553","Bifrost","NLC"
"european_masters_summer_2022_play_ins","108746545967156991","Anc Outplayed","PG Nationals"
"nacl_qualifiers_2_spring_2023","109974742840567627","Native Gaming","LCS Challengers Qualifiers"
"worlds_2022","108998961191900167","The Chiefs","LCO"
"ase_2020","105386292089445027","LPL All-Stars","All-Star Event"
"nacl_qualifiers_1_summer_2023","110428603624764603","CB Gaming","LCS Challengers Qualifiers"
"european_masters_spring_2022_play_ins","107893136888836553","Valiance PRO GAME","Esports Balkan League"
"pcs_spring_playoffs_2023","110017385374098523","Deep Cross Gaming","PCS"
"nacl_qualifiers_1_summer_2023","110428603624764603","Blue Otter","LCS Challengers Qualifiers"
"ase_2020","105386292089445027","CBLOL All-Stars","All-Star Event"
"lla_promotion_2022","108916413227302339","XTEN Esports","LLA"
"ase_2020","105386292089445027","CoreJJ Dream Team","All-Star Event"
"lpl_regional_finals_2023","110825936250664572","TOP ESPORTS","LPL"
"ase_2020","105386292089445027","OPL All-Stars","All-Star Event"
"lec_spring_2020","103462459318635408","Misfits Gaming","LEC"
"cblol_split_1_2021","105539760572983266","KaBuM! Esports","CBLOL"
"tcl_summer_2023","110429898578299667","Eternal Fire","TCL"
"lcs_summer_2021","105658534671026792","TSM","LCS"
"tcl_summer_2020","104248884617992857","Dark Passage","TCL"
"vcs_spring_2023","109749565997987636","SBTC ESPORTS","VCS"
"lck_spring_2023","109625152894842837","OKSavingsBank BRION","LCK"
"liga_portuguesa_spring_2021","105596427125578664","FTW Esports","Liga Portuguesa"
"lla_closing_2021","106269744788213905","Isurus","LLA"
"tcl_winter_2020","103495775740097550","Beşiktaş","TCL"
"cblol_academy_split_2_2022","108211948453261786","Miners Academy","CBLOL Academy"
"emea_masters_spring_main_2023","110016463793610620","Anorthosis Famagusta Esports","Greek Legends League"
"ebl_summer_2023","110418013822985087","Ankora Gaming","Esports Balkan League"
"lck_spring_2023","109625152894842837","Hanwha Life Esports","LCK"
"liga_portuguesa_summer_2021","106311748110571694","EGN Esports","Liga Portuguesa"
"tcl_summer_2020","104248884617992857","Papara SuperMassive ","TCL"
"superliga_summer_2021","106312505037543791","Movistar Riders","SuperLiga"
"ljl_spring_2020","103540397353089204","Crest Gaming Act","LJL"
"tcl_winter_2021","105562822074055437","Dark Passage","TCL"
"lla_opening_2021","105551618304300204","INFINITY","LLA"
"lcs_summer_2021","105658534671026792","Dignitas","LCS"
"superliga_summer_2023","110349992504762921","Barça Esports","SuperLiga"
"lck_spring_2023","109625152894842837","DRX","LCK"
"lrs_closing_2023","110372454557117766","Wap Esports","South Regional League"
"lrs_closing_2023","110372454557117766","Spectacled Bears","South Regional League"
"superliga_summer_2023","110349992504762921","Movistar Riders","SuperLiga"
"nacl_spring_2023","109518697660746274","Team Liquid Honda Challengers","LCS Challengers"
"nacl_spring_2023","109518697660746274","Dignitas Challengers","LCS Challengers"
"ljl_spring_2022","107455808271204256","Rascal Jester","LJL"
"european_masters_summer_2021_main_event","106748850929174796","UCAM","SuperLiga"
"ultraliga_spring_2023","109539822190865259","Team ESCA Gaming","Ultraliga"
"liga_portuguesa_spring_2022","107417530552861626","White Dragons","Liga Portuguesa"
"pcs_summer_2020","104372946599464241","Hong Kong Attitude","PCS"
"ase_2020","105386292089445027","LLA All-Stars","All-Star Event"
"nacl_spring_2023","109518697660746274","Evil Geniuses Challengers","LCS Challengers"
"emea_masters_summer_2023","110535609415063567","Diamant Esports","Esports Balkan League"
"liga_portuguesa_summer_2022","108171576055718204","Karma Clan Esports","Liga Portuguesa"
"pcs_summer_2023","110423696147088301","Frank Esports","PCS"
"esports_balkan_league_spring_2021","105596416963238709","Split Raiders","Esports Balkan League"
"superliga_spring_2023","109467087406180264","Giants","SuperLiga"
"lec_spring_2021","105522958532258735","Team Vitality","LEC"
"european-masters-spring-2020","103936903203607374","Giants","SuperLiga"
"european-masters-spring-2020","103936903203607374","K1CK Neosurf","Ultraliga"
"elite_series_summer_2022","108172713549542364","Team 7AM","Elite Series"
"prime_league_spring_2022","107417741193036913","Schalke 04 Esports","LEC"
"cblol_split_2_2020","104202471497759152","Vivo Keyd Stars","CBLOL"
"nlc_spring_2022","107417432877679361","Riddle Esports","NLC"
"lec_summer_2020","104169295253189561","MAD Lions","LEC"
"prime_league_summer_2022","108158210393938046","Eintracht Spandau","Prime League"
"ljl_summer_2022","108231751506773283","Sengoku Gaming","LJL"
"lck_summer_2023","110371551277508787","NongShim REDFORCE","LCK"
"ljl_spring_2023","109710208772220245","Fukuoka SoftBank HAWKS gaming","LJL"
"lck_summer_2023","110371551277508787","T1","LCK"
"lec_spring_2020","103462459318635408","G2 Esports","LEC"
"lck_spring_2022","107418445247362001","Liiv SANDBOX","LCK"
"cblol_split_1_2022","107405837336179496","INTZ","CBLOL"
"vcs_winter_2021","107256578722475733","Saigon Buffalo Esports","VCS"
"vcs_winter_2021","107256578722475733","CERBERUS ESPORTS","VCS"
"ebl_spring_2023","109467260897553204","Partizan Esports","Esports Balkan League"
"pcs_summer_2023","110423696147088301","West Point Esports","PCS"
"pcs_summer_2020","104372946599464241","PSG Talon","PCS"
"tcl_summer_2023","110429898578299667","DenizBank İstanbul Wildcats","TCL"
"tcl_summer_2020","104248884617992857","Galatasaray Espor","TCL"
"vcs_spring_2023","109749565997987636","CERBERUS ESPORTS","VCS"
"nacl_summer_2023","110574243270525539","Cincinnati Fear","LCS Challengers"
"lck_summer_2020","104174613295388764","Dplus Kia","LCK"
"liga_portuguesa_spring_2021","105596427125578664","Karma Clan Esports","Liga Portuguesa"
"lck_summer_2023","110371551277508787","kt Rolster","LCK"
"cblol_split_2_2021","106297375705058741","Liberty","CBLOL"
"lpl_summer_2023","110428848766564346","FunPlus Phoenix","LPL"
"lpl_summer_2023","110428848766564346","WeiboGaming FAW AUDI","LPL"
"esports_balkan_league_summer_2021","106385973090763431","Nexus KTRL","Esports Balkan League"
"lrs_closing_2023","110372454557117766","Globant Emerald Team","LLA"
"lck_summer_2022","108195478954601542","Kwangdong Freecs","LCK"
"pcs_spring_2023","109704924270305512","Hell Pigs","PCS"
"nacl_spring_2023","109518697660746274","FlyQuest Challengers","LCS Challengers"
"ljl_summer_2023","110395308894756789","Fukuoka SoftBank HAWKS gaming","LJL"
"ultraliga_spring_2023","109539822190865259","Orbit Anonymo","Ultraliga"
"ljl_spring_2023","109710208772220245","FENNEL","LJL"
"greek_legends_league_spring_2021","105522904800920947","The Spawn Esports","Greek Legends League"
"ase_2020","105386292089445027","LEC Queue Kings","All-Star Event"
"lla-closing-2020","104237136838348356","Azules Esports","LLA"
"greek_legends_league_summer_2021","106295147953460518","WLGaming Esports","Greek Legends League"
"european_masters_spring_2021_main_event","105990084003609117","SuppUp eSports","Esports Balkan League"
"lck_2020_split1","103540363364808496","Gen.G","LCK"
"pcs_summer_2023","110423696147088301","Beyond Gaming","PCS"
"lck_spring_2022","107418445247362001","Kwangdong Freecs","LCK"
"esports_balkan_league_spring_2021","105596416963238709","CR4ZY","Esports Balkan League"
"lck_spring_2021","105522984810490982","OKSavingsBank BRION","LCK"
"lcs_summer_2023","110303581083678395","FlyQuest","LCS"
"lcs_summer_2023","110303581083678395","Dignitas","LCS"
"esports_balkan_league_spring_2022","107468404707086558","Diamant Esports","Esports Balkan League"
"cblol_academy_split_2_2022","108211948453261786","Flamengo Academy","CBLOL Academy"
"lec_spring_2021","105522958532258735","Schalke 04 Esports","LEC"
"nacl_qualifiers_1_spring_2023","109518742310926152","CB Gaming","LCS Challengers Qualifiers"
"tcl_summer_2021","106269459003590888","Beşiktaş","TCL"
"tcl_summer_2021","106269459003590888","Fenerbahçe Espor","TCL"
"pcs_summer_2021","106269875362449980","Impunity Esports","PCS"
"prime_league_summer_2023","110343648526792583","Mousesports","Prime League"
"lla_2020_split1","103540419468532110","Furious Gaming","LLA"
"greek_legends_league_summer_2022","108171529103782009","WLGaming Esports","Greek Legends League"
"lfl_2022_summer","108158179538212767","Solary","La Ligue Française"
"cblol_split_1_2022","107405837336179496","KaBuM! Esports","CBLOL"
"cblol_academy_split_1_2022","107565607659994755","Liberty Academy","CBLOL Academy"
"lck_spring_2022","107418445247362001","Hanwha Life Esports","LCK"
"cblol_split_2_2021","106297375705058741","LOUD","CBLOL"
"pg_nationals_spring_2021","105539775517396799","MKERS","PG Nationals"
"lec_summer_2020","104169295253189561","Astralis","LEC"
"liga_portuguesa_spring_2023","109467367966036144","White Dragons","Liga Portuguesa"
"lck_challengers_summer_2021","106308351107145908","NONGSHIM ESPORTS ACADEMY","LCK Challengers"
"tcl_summer_2020","104248884617992857","5 Ronin","TCL"
"superliga_summer_2022","108171648025800968","Finetwork KOI","SuperLiga"
"gll_spring_2023","109467311739792322","Wild Panthers Esports","Greek Legends League"
"ultraliga_summer_2022","108171991239909862","Komil&Friends","Ultraliga"
"nlc_summer_2023","110425082378454783","Nord Esports","NLC"
"superliga_summer_2023","110349992504762921","FnaticTQ","SuperLiga"
"lcs_lock_in_2021","105522217230238828","100 Thieves","LCS"
"european-masters-spring-2020","103936903203607374","GamerLegion","Prime League"
"lck_challengers_spring_2023","109625523800645158","kt Challengers","LCK Challengers"
"lck_spring_2022","107418445247362001","DRX","LCK"
"lco_split_2_2021","106273204408903419","ORDER","LCO"
"nacl_summer_2023","110574243270525539","Disguised","LCS Challengers"
"cblol_academy_2023_split_2","110413232002702589","Los Grandes Academy","CBLOL Academy"
"lec_summer_2022","108176672283976661","SK Gaming","LEC"
"liga_portuguesa_summer_2023","110425027634430773","EGN Esports","Liga Portuguesa"
"liga_portuguesa_summer_2023","110425027634430773","GTZ Esports","Liga Portuguesa"
"pcs_summer_2021","106269875362449980","Liyab Esports","PCS"
"vcs_spring_2023","109749565997987636","GAM Esports","VCS"
"superliga_summer_2021","106312505037543791","MAD Lions Madrid","SuperLiga"
"liga_portuguesa_spring_2021","105596427125578664","Boavista F.C","Liga Portuguesa"
"cblol_split_2_2021","106297375705058741","INTZ","CBLOL"
"nlc_summer_2021","106340473013395166","Galaxy Racer","NLC"
"lco_split_2_2022","108197674522551242","Dire Wolves","LCO"
"tcl_winter_2021","105562822074055437","Galatasaray Espor","TCL"
"lla_opening_2021","105551618304300204","Furious Gaming","LLA"
"nacl_spring_2023","109518697660746274","Golden Guardians Challengers","LCS Challengers"
"vcs_summer_2023","110416959491275651","MGN Box Esports","VCS"
"superliga_spring_2023","109467087406180264","Los Heretics","SuperLiga"
"elite_series_spring_2022","107563481236862420","LowLandLions","Elite Series"
"msi_2023","110198981276611770","DetonatioN FocusMe","LJL"
"lfl_2022_spring","107468370558963709","Solary","La Ligue Française"
"emea_masters_summer_2023","110535609415063567","DSYRE","PG Nationals"
"worlds_2021","106926282333089592","PEACE","LCO"
"european_masters_spring_2021_main_event","105990084003609117","Karmine Corp","La Ligue Française"
"pcs_summer_2023","110423696147088301","Dewish Team","PCS"
"lec_summer_2022","108176672283976661","Astralis","LEC"
"lfl_summer_2023","110424922266960422","Aegis","La Ligue Française"
"liga_portuguesa_spring_2022","107417530552861626","Boavista F.C","Liga Portuguesa"
"lec_spring_2022","107417059262120466","Astralis","LEC"
"cblol_2023_split_1","109523641416750631","Los Grandes","CBLOL"
"msi_2022","107905284983470149","DetonatioN FocusMe","LJL"
"lfl_2021_spring","105568157420311272","LDLC OL","La Ligue Française"
"cblol_2023_split_2","110413046183015975","LOUD","CBLOL"
"tcl_winter_2022","107566408953200568","5 Ronin","TCL"
"lck_academy_01_2022","108256075285852973","Liiv SANDBOX Academy","LCK Academy"
"eu_masters_summer_2020","104727755399361381","7more7 Pompa Team","Ultraliga"
"eu_masters_summer_2020","104727755399361381","WLGaming Esports","Greek Legends League"
"greek_legends_league_spring_2021","105522904800920947","Team Refuse","Greek Legends League"
"lfl_summer_2023","110424922266960422","Team GO","La Ligue Française"
"ebl_spring_2023","109467260897553204","Cyber Wolves Esports","Esports Balkan League"
"cblol_split_2_2020","104202471497759152","FURIA","CBLOL"
"lla_opening_2022","107530554766055254","XTEN Esports","LLA"
"pg_nationals_spring_2021","105539775517396799","Macko Esports","PG Nationals"
"esports_balkan_league_spring_2022","107468404707086558","Nexus KTRL","Esports Balkan League"
"prime_league_summer_2021","106305935741165084","PENTA 1860","Prime League"
"lla_promotion_2021","106845973122821257","Globant Emerald Team","LLA"
"lco_split_2_2023","109675608880518030","MAMMOTH","LCO"
"elite_series_summer_2023","110424377524465827","Myth Esports","Elite Series"
"pg_nationals_spring_2021","105539775517396799","GGEsports","PG Nationals"
"arabian_league_summer_2023","110422923164198764","Nigma Galaxy","Arabian League"
"nacl_qualifiers_2_spring_2023","109974742840567627","Rock Bottom Esports","LCS Challengers Qualifiers"
"elite_series_spring_2022","107563481236862420","Team 7AM","Elite Series"
"vcs_spring_2023","109749565997987636","Saigon Buffalo Esports","VCS"
"nacl_summer_2023","110574243270525539","FlyQuest Challengers","LCS Challengers"
"nacl_summer_2023","110574243270525539","Team Fish Taco","LCS Challengers"
"nlc_spring_2023","109467209705050129","Vanir","NLC"
"vcs_summer_2023","110416959491275651","Team Secret","VCS"
"esports_balkan_league_summer_2021","106385973090763431","Split Raiders","Esports Balkan League"
"lck_challengers_spring_2023","109625523800645158","BRO Challengers","LCK Challengers"
"nlc_summer_2021","106340473013395166","Team Singularity","NLC"
"worlds_2021","106926282333089592","Royal Never Give Up","LPL"
"lcs_spring_2022","107458367237283414","TSM","LCS"
"nlc_summer_2021","106340473013395166","Tricked Esport","NLC"
"ebl_summer_2023","110418013822985087","Partizan Esports","Esports Balkan League"
"nacl_spring_2023","109518697660746274","Cincinnati Fear","LCS Challengers"
"ljl_summer_2021","106269757536651711","V3 Esports","LJL"
"superliga_spring_2021","105562529622379161","MAD Lions Madrid","SuperLiga"
"esports_balkan_league_spring_2021","105596416963238709","SuppUp eSports","Esports Balkan League"
"european_masters_spring_2022_play_ins","107893136888836553","WLGaming Esports","Greek Legends League"
"european_masters_spring_2022_play_ins","107893136888836553","Entropiq","Hitpoint Masters"
"esports_balkan_league_spring_2022","107468404707086558","Auxesis Esports","Esports Balkan League"
"pcs_summer_2022","108166997301178190","PSG Talon","PCS"
"lla_closing_2022","108197521933954516","Team Aze","LLA"
"lcl_summer_2021","106269769724268826","CTRL PLAY Team","LCL"
"worlds_2022","108998961191900167","Beijing JDG Intel Esports Club","LPL"
"ljl_spring_2023","109710208772220245","Crest Gaming Act","LJL"
"lec_spring_2023","109919226376366902","KOI","LEC"
"ultraliga_summer_2021","106301901327374691","Komil&Friends","Ultraliga"
"superliga_summer_2022","108171648025800968","UCAM","SuperLiga"
"pg_nationals_spring_2023","109539799647393670","Cyberground Gaming","PG Nationals"
"european_masters_summer_2021_main_event","106748850929174796","Zero Tenacity","Esports Balkan League"
"lcs_lock_in_2022","107458335260330212","Immortals Progressive","LCS"
"lco_split_2_2022","108197674522551242","PEACE","LCO"
"lck_challengers_spring_2022","107439257586040014","HLE Challengers","LCK Challengers"
